ECOBANK_IDUMOTA_NNAMDI_AZI_,ECOBANK_IDUMOTA_NNAMDI_AZI_,10.3.0.202,EcoBank
ECOBANK_IDUMOTA_NNAMDI_AZI,ECOBANK_IDUMOTA_NNAMDI_AZI,10.3.0.203,EcoBank
ECOBANK_CADASTRAL_ADEMOLA_CRES_,ECOBANK_CADASTRAL_ADEMOLA_CRES_,10.41.1.218,EcoBank
ECOBANK_CADASTRAL_ADEMOLA_CRES,ECOBANK_CADASTRAL_ADEMOLA_CRES,10.41.1.219,EcoBank
ECOBANK_ADO_RD_BADORE_AP,ECOBANK_ADO_RD_BADORE_AP,10.41.9.138,EcoBank
ECOBANK_ADO_RD_BADORE_ST,ECOBANK_ADO_RD_BADORE_ST,10.41.9.139,EcoBank
ECOBANK_ISAAC_JOHN_BTS,ECOBANK_ISAAC_JOHN_BTS,10.42.1.234,EcoBank
ECOBANK_ISAAC_JOHN_CL,ECOBANK_ISAAC_JOHN_CL,10.42.1.235,EcoBank
ECOBANK_ABUJA_ZONE4_AP,ECOBANK_ABUJA_ZONE4_AP,10.43.2.114,EcoBank
ECOBANK_ABUJA_ZONE4_SM,ECOBANK_ABUJA_ZONE4_SM,10.43.2.115,EcoBank
ECOBANK_GADO_NASCO_BTS,ECOBANK_GADO_NASCO_BTS,10.43.2.122,EcoBank
ECOBANK_GADO_NASCO_CL,ECOBANK_GADO_NASCO_CL,10.43.2.123,EcoBank
ECOBANK_NASS_BTS,ECOBANK_NASS_BTS,10.43.2.130,EcoBank
ECOBANK_NASS_CL,ECOBANK_NASS_CL,10.43.2.131,EcoBank
ECOBANK_OKOTA_ROAD_2_AP,ECOBANK_OKOTA_ROAD_2_AP,10.43.4.58,EcoBank
ECOBANK_OKOTA_ROAD_2___SM,ECOBANK_OKOTA_ROAD_2___SM,10.43.4.59,EcoBank
ECOBANK_IKOTUN_BTS,ECOBANK_IKOTUN_BTS,10.43.5.26,EcoBank
ECOBANK_IKOTUN_CL,ECOBANK_IKOTUN_CL,10.43.5.27,EcoBank
ECOBANK_CANAANLAND_OTTA_BTS,ECOBANK_CANAANLAND_OTTA_BTS,10.43.6.106,EcoBank
ECOBANK_CANAANLAND_OTTA_CL,ECOBANK_CANAANLAND_OTTA_CL,10.43.6.107,EcoBank
ECOBANK_FEDSEC_AP,ECOBANK_FEDSEC_AP,10.43.8.58,EcoBank
ECOBANK_FED_SEC_SM,ECOBANK_FED_SEC_SM,10.43.8.59,EcoBank
ECOBANK_OGBETTE_CASH_CENTER_BTS,ECOBANK_OGBETTE_CASH_CENTER_BTS,10.43.12.210,EcoBank
ECOBANK_OGBETTE_CASH_CENTER_CL,ECOBANK_OGBETTE_CASH_CENTER_CL,10.43.12.211,EcoBank
ECOBANK_MUSHIN_IDIORO_BTS,ECOBANK_MUSHIN_IDIORO_BTS,10.43.14.114,EcoBank
ECOBANK_MUSHIN_IDIORO_CL,ECOBANK_MUSHIN_IDIORO_CL,10.43.14.115,EcoBank
ECOBANK_ECO_NNPC_TOWERS_BTS,ECOBANK_ECO_NNPC_TOWERS_BTS,10.43.14.170,EcoBank
ECOBANK_ECO_NNPC_TOWERS_CL,ECOBANK_ECO_NNPC_TOWERS_CL,10.43.14.171,EcoBank
ECOBANK_JABI_BTS,ECOBANK_JABI_BTS,10.43.14.186,EcoBank
ECOBANK_JABI_CL,ECOBANK_JABI_CL,10.43.14.187,EcoBank
ECOBANK_ADMIRALTY_BTS,ECOBANK_ADMIRALTY_BTS,10.44.12.51,EcoBank
ECOBANK_ADMIRALTY_CL,ECOBANK_ADMIRALTY_CL,10.44.12.52,EcoBank
ECOBANK_NYANYA_BTS,ECOBANK_NYANYA_BTS,10.46.5.82,EcoBank
ECOBANK_NYANYA_CL,ECOBANK_NYANYA_CL,10.46.5.83,EcoBank
ECOBANK_IKORODU_TOWN_BTS,ECOBANK_IKORODU_TOWN_BTS,10.46.6.178,EcoBank
ECOBANK_IKORODU_TOWN_CL,ECOBANK_IKORODU_TOWN_CL,10.46.6.179,EcoBank
ECOBANK_CALEB_UNI_AP,ECOBANK_CALEB_UNI_AP,10.47.0.18,EcoBank
ECOBANK_CALEB_UNI_SM,ECOBANK_CALEB_UNI_SM,10.47.0.19,EcoBank
ECOBANK_ASOKORO,ECOBANK_ASOKORO,10.49.2.234,EcoBank
ECOBANK_ASOKORO,ECOBANK_ASOKORO,10.49.2.235,EcoBank
ECOBANK_OAGF_BTS,ECOBANK_OAGF_BTS,10.49.2.250,EcoBank
ECOBANK_OAGF_CL,ECOBANK_OAGF_CL,10.49.2.251,EcoBank
ECOBANK_AJOSE_ADEOGUN_AP,ECOBANK_AJOSE_ADEOGUN_AP,10.49.10.242,EcoBank
ECOBANK_AJOSE_ADEOGUN_SM,ECOBANK_AJOSE_ADEOGUN_SM,10.49.10.243,EcoBank
ECOBANK_IREAKARI_AP,ECOBANK_IREAKARI_AP,10.64.4.98,EcoBank
ECOBANK_IREAKARI_ST,ECOBANK_IREAKARI_ST,10.64.4.99,EcoBank
ECOBANK_REDEM_CAMP_AP,ECOBANK_REDEM_CAMP_AP,10.64.4.122,EcoBank
ECOBANK_REDEM_CAMP_SM,ECOBANK_REDEM_CAMP_SM,10.64.4.123,EcoBank
ECOBANK_ITIRE_ROADWESTERN_AV_,ECOBANK_ITIRE_ROADWESTERN_AV_,10.64.4.137,EcoBank
ECOBANK_ITIRE_ROADWESTERN_AV,ECOBANK_ITIRE_ROADWESTERN_AV,10.64.4.138,EcoBank
ECOBANK_OMIDA_ABEOKUTA_,ECOBANK_OMIDA_ABEOKUTA_,10.64.4.218,EcoBank
ECOBANK_OMIDA_ABEOKUTA,ECOBANK_OMIDA_ABEOKUTA,10.64.4.219,EcoBank
ECOBANK_ISHERI_AP,ECOBANK_ISHERI_AP,10.68.9.82,EcoBank
ECOBANK_ISHERI_ST,ECOBANK_ISHERI_ST,10.68.9.83,EcoBank
ECOBANK_NCC_AGU_IRONSI_,ECOBANK_NCC_AGU_IRONSI_,10.71.1.2,EcoBank
ECOBANK_NCC_AGU_IRONSI,ECOBANK_NCC_AGU_IRONSI,10.71.1.3,EcoBank
ECOBANK_WUSE_2_ADEMOLA_,ECOBANK_WUSE_2_ADEMOLA_,10.128.1.2,EcoBank
ECOBANK_WUSE_2_ADEMOLA,ECOBANK_WUSE_2_ADEMOLA,10.128.1.3,EcoBank
ECOBANK_ADENIYI_JONES_,ECOBANK_ADENIYI_JONES_,10.128.1.10,EcoBank
ECOBANK_ADENIYI_JONES,ECOBANK_ADENIYI_JONES,10.128.1.11,EcoBank
ECOBANK_ASPAMDA_TRADEFAIR_,ECOBANK_ASPAMDA_TRADEFAIR_,10.128.1.34,EcoBank
ECOBANK_ASPAMDA_TRADEFAIR,ECOBANK_ASPAMDA_TRADEFAIR,10.128.1.35,EcoBank
ECOBANK_RPC_ELF,ECOBANK_RPC_ELF,10.254.200.17,EcoBank
ECOBANK_PH_REFINERY,ECOBANK_PH_REFINERY,10.254.200.217,EcoBank
ECOBANK_OKE_AFA_SM,ECOBANK_OKE_AFA_SM,10.254.251.2,EcoBank
ECOBANK_OKE_AFA_AP,ECOBANK_OKE_AFA_AP,10.254.251.3,EcoBank
ECOBANK_ZONE6_HERTB,ECOBANK_ZONE6_HERTB,10.254.251.33,EcoBank
ECOBANK_EMAB_PLAZA,ECOBANK_EMAB_PLAZA,10.254.251.69,EcoBank
ECOBANK_AREA8_GARKI,ECOBANK_AREA8_GARKI,10.254.251.93,EcoBank
ECOBANK_GWARINPA,ECOBANK_GWARINPA,10.254.251.121,EcoBank
ECOBANK_UTAKO,ECOBANK_UTAKO,10.254.251.133,EcoBank
ECOBANK_FCDA,ECOBANK_FCDA,10.254.251.141,EcoBank
ECOBANK_ECOWAS_ABUJA,ECOBANK_ECOWAS_ABUJA,10.254.251.157,EcoBank
ECOBANK_GARKI2,ECOBANK_GARKI2,10.254.252.41,EcoBank
ECOBANK_WHARFROAD,ECOBANK_WHARFROAD,10.254.252.53,EcoBank
ECOBANK_RENNINGMALL_IKOYI,ECOBANK_RENNINGMALL_IKOYI,10.254.252.69,EcoBank
ECOBANK_TRINITY,ECOBANK_TRINITY,10.254.253.21,EcoBank
ECOBANK_PPMC,ECOBANK_PPMC,10.254.253.29,EcoBank
ECOBANK_AKIN_ADESOLA,ECOBANK_AKIN_ADESOLA,10.254.253.89,EcoBank
ECOBANK_CBN_BROAD_STREET_MARINA,ECOBANK_CBN_BROAD_STREET_MARINA,10.254.253.117,EcoBank
ECOBANK_SIFAX_IMPLANT_APAPA,ECOBANK_SIFAX_IMPLANT_APAPA,10.254.253.145,EcoBank
ECOBANK_PROMASIDOR_ATM,ECOBANK_PROMASIDOR_ATM,10.254.253.165,EcoBank
ECOBANK_AIRPORTROAD,ECOBANK_AIRPORTROAD,10.254.253.169,EcoBank
ECOBANK_UN_CBD,ECOBANK_UN_CBD,10.254.253.197,EcoBank
ECOBANK_SURULERE,ECOBANK_SURULERE,10.254.253.210,EcoBank
ECOBANK_SURULERE,ECOBANK_SURULERE,10.254.253.211,EcoBank
ECOBANK_ADEOLA_ODEKU_,ECOBANK_ADEOLA_ODEKU_,10.254.253.251,EcoBank
ECOBANK_ADEOLA_ODEKU,ECOBANK_ADEOLA_ODEKU,10.254.253.252,EcoBank
ECOBANK_HQ_ECO_DR_RC,ECOBANK_HQ_ECO_DR_RC,10.254.254.1,EcoBank
ECOBANK_MOBILROAD,ECOBANK_MOBILROAD,10.254.254.17,EcoBank
ECOBANK_DEI_DEI,ECOBANK_DEI_DEI,10.254.254.29,EcoBank
ECOBANK_SECRETARIAT_CASH_CENTER,ECOBANK_SECRETARIAT_CASH_CENTER,10.254.254.44,EcoBank
ECOBANK_PALM_AVENUE,ECOBANK_PALM_AVENUE,10.254.254.81,EcoBank
ECOBANK_EGBEDA_IDIMU,ECOBANK_EGBEDA_IDIMU,10.254.254.97,EcoBank
ECOBANK_FESTAC,ECOBANK_FESTAC,10.254.254.101,EcoBank
ECOBANK_EJIGBO,ECOBANK_EJIGBO,10.254.254.129,EcoBank
ECOBANK_CANAANLAND_ATM_IDIROKO,ECOBANK_CANAANLAND_ATM_IDIROKO,10.254.254.145,EcoBank
ECOBANK_CMD_IKOSI,ECOBANK_CMD_IKOSI,10.254.254.149,EcoBank
ECOBANK_NNAMDI_ZIK_INT'L_AIRPORT_,ECOBANK_NNAMDI_ZIK_INT'L_AIRPORT_,10.254.254.154,EcoBank
ECOBANK_NNAMDI_ZIK_INT'L_AIRPORT,ECOBANK_NNAMDI_ZIK_INT'L_AIRPORT,10.254.254.155,EcoBank
ECOBANK_OJODU_BERGER_CCPU_BTS,ECOBANK_OJODU_BERGER_CCPU_BTS,10.254.254.218,EcoBank
ECOBANK_OJODU_BERGER_CCPU_CL,ECOBANK_OJODU_BERGER_CCPU_CL,10.254.254.219,EcoBank
ECOBANK_IKOTA,ECOBANK_IKOTA,10.254.254.245,EcoBank
ECOBANK_OAU_NACA,ECOBANK_OAU_NACA,10.254.255.5,EcoBank
ECOBANK_YORUBATENNIS,ECOBANK_YORUBATENNIS,10.254.255.37,EcoBank
ECOBANK_UNILAG,ECOBANK_UNILAG,10.254.255.53,EcoBank
ECOBANK_IKORODU_KETU,ECOBANK_IKORODU_KETU,10.254.255.65,EcoBank
ECOBANK_OMUARAN_AP,ECOBANK_OMUARAN_AP,10.254.255.83,EcoBank
ECOBANK_OMUARAN_SM,ECOBANK_OMUARAN_SM,10.254.255.84,EcoBank
ECOBANK_IKEJA_MOTORWAYS,ECOBANK_IKEJA_MOTORWAYS,10.254.255.93,EcoBank
ECOBANK_BUREAU_ALAUSA,ECOBANK_BUREAU_ALAUSA,10.254.255.141,EcoBank
ECOBANK_OANDO_MARINA,ECOBANK_OANDO_MARINA,10.254.255.145,EcoBank
ECOBANK_AWOLOWO_IKOYI,ECOBANK_AWOLOWO_IKOYI,10.254.255.149,EcoBank
ECOBANK_INIPORT_NACA,ECOBANK_INIPORT_NACA,10.254.255.153,EcoBank
ECOBANK_ALAUSA_GOOD_SHEPHERD,ECOBANK_ALAUSA_GOOD_SHEPHERD,10.254.255.209,EcoBank
ECOBANK_LADIPO_MATORI,ECOBANK_LADIPO_MATORI,10.254.255.221,EcoBank
ECOBANK_SHOMOLU,ECOBANK_SHOMOLU,10.254.255.225,EcoBank
